,SiteEnergyUseWN(kBtu),TotalGHGEmissions,log-SiteEnergyUseWN(kBtu),log-TotalGHGEmissions
1396,1772951.0,66.37,14.388156511931834,4.210199814972569
1397,3162526.0,120.84,14.966881949530876,4.8027087085869065
1398,1125034.0,26.9,13.933324704247829,3.32862668882732
1399,2479472.0,39.56,14.72355659555984,3.702782359282928
1400,655489.0,4.08,13.393138326539395,1.6253112615903906
1401,1944106.0,71.01,14.480313303640076,4.276804998260776
1402,1513013.0,56.68,14.229614245867142,4.054910492976694
1403,1771952.0,70.23,14.387592886093373,4.265914077990263
1404,1700473.0,65.08,14.3464175936918,4.190866129212723
1405,1505508.0,9.51,14.224641604966429,2.3523271848888596
1406,617360.0,4.1,13.333209220930613,1.62924053973028
1407,1385870.0,8.37,14.141839380807296,2.2375130962503307
1408,5101383.0,176.88,15.445022433428704,5.1811091656424955
1409,1123577.0,41.57,13.932028794098857,3.751149779840061
1410,1686439.0,10.84,14.33813035621297,2.4714836294558595
1411,1215144.0,7.81,14.010373969199934,2.175887439948088
1412,723561.0,4.65,13.491941515922537,1.7316555451583497
1413,912748.0,5.88,13.724216203927034,1.9286186519452522
1414,243030.0,1.62,12.40094428620253,0.9631743177730056
1415,2165211.0,14.1,14.588028836102792,2.714694743820879
1416,1147076.0,29.92,13.952727525506056,3.4314032237192214
1417,4122464.0,26.85,15.231961843385916,3.326832966373293
1418,581979.0,10.43,13.274191361861941,2.4362414778067194
1419,1577240.0,51.39,14.271187676082683,3.9587157334201284
1420,1429141.0,9.28,14.172584822164058,2.330200260027019
1421,4642519.0,27.26,15.350767880223412,3.3414473772563813
1422,1431479.0,46.93,14.174219432063992,3.86974161317154
1423,2156584.0,49.63,14.584036510013172,3.924544285981818
1424,642321.0,12.05,13.37284501456651,2.5687881337687024
1425,1743543.0,10.3,14.371430381372466,2.424802725718295
1426,2286622.0,15.94,14.642586614641711,2.8296776892239084
1427,3038937.0,43.15,14.927018670242973,3.787592927049969
1428,1111734.0,6.86,13.921432416039961,2.061786606441115
1429,1202918.0,7.82,14.000261661019115,2.1770218700187
1430,2034626.0,43.35,14.525823067675438,3.7921127087555884
1431,5573246.0,112.52,15.53348838640212,4.731979032851787
1432,1201212.0,27.76,13.998842437543573,3.358985532852846
1433,479695.0,12.5,13.080907848910465,2.6026896854443837
1434,1441491.0,48.21,14.181189246270653,3.8960968548778867
1435,168939.0,1.06,12.037298901281488,0.7227059828014898
1436,769676.0,5.37,13.553726225303821,1.851599469584072
1437,12352506.0,76.58,16.329369596388787,4.351309662011821
1438,11266246.0,256.84,16.237321822570685,5.552339237507183
1439,1927090.0,52.88,14.471522169945228,3.986759351542163
1440,2573335.0,49.93,14.760713669601742,3.9304521408965134
1441,3383271.0,83.17,15.034353846540828,4.432838563223485
1442,1453424.0,55.15,14.18943339806256,4.0280266811844525
1443,812340.0,24.53,13.6076754817281,3.2398542312533927
1444,820098.0,4.86,13.617180343660268,1.7681496035889213
1445,658094.0,15.74,13.397104576785809,2.8178010650613294
1446,1003660.0,18.99,13.819164872815026,2.995232148512309
1447,1162519.0,8.1,13.966100620596732,2.2082744135228043
1448,1759806.0,20.75,14.380714701910428,3.079613757534693
1449,3041267.0,73.65,14.927785091681343,4.312810523985199
1450,7983964.0,150.81,15.892945713196292,5.022629738944624
1451,953807.0,5.9,13.768217672313707,1.9315214116032138
1452,2725121.0,16.89,14.818023755719508,2.884241897520628
1453,892121.0,5.6,13.701358173510254,1.8870696490323797
1454,494161.0,19.34,13.11061867763373,3.012589390620414
1455,1186552.0,7.56,13.986563023055428,2.1471001901536506
1456,3308963.0,20.79,15.012145707424803,3.0814511489565284
1457,2063103.0,13.7,14.539722202804073,2.6878474937846906
1458,7042517.0,256.53,15.767476334639941,5.5511362181719965
1459,540749.0,3.34,13.200712343815304,1.4678743481123135
1460,968505.0,22.74,13.783509956957133,3.167161389181522
1461,776816.0,4.73,13.562960080374781,1.7457155307266483
1462,571345.0,3.98,13.255750259587721,1.6054298910365616
1463,1564180.0,10.9,14.262872922291576,2.4765384001174837
1464,1818828.0,20.95,14.413703445384723,3.08876713952118
1465,4700396.0,32.77,15.363157531198166,3.5195728343974766
1466,3158151.0,103.4,14.965497604368373,4.648229675448539
1467,2243113.0,49.61,14.62337563699904,3.9241491852259864
1468,4288087.0,174.27,15.271351503910253,5.1663276420850845
1469,2064194.0,40.81,14.54025087786513,3.733135545368474
1470,1916966.0,13.36,14.466254807482116,2.664446563620078
1471,2768949.0,23.39,14.833978744929757,3.194173212227829
1472,1242964.0,37.82,14.033010212413389,3.658935577740864
1473,4872588.0,70.77,15.399135975974357,4.273466561441981
1474,8804885.0,203.73,15.990817352639532,5.321692037864487
1475,734495.0,20.38,13.506939828699688,3.062455905596899
1476,1124048.0,7.1,13.932447902791619,2.0918640616783932
1477,1913488.0,58.77,14.464438835203202,4.0905038628361625
1478,2083202.0,13.14,14.549417171087516,2.6490076604684267
1479,1762640.0,33.34,14.382323810468732,3.5363108554693294
1480,289791.0,8.29,12.57691870324269,2.2289385528257473
1481,1430332.0,10.38,14.173417842259616,2.431857428698185
1482,2102453.0,22.82,14.558615791874082,3.170525563927154
1483,1476506.0,10.29,14.205189721096291,2.4239173781615704
1484,4743273.0,141.32,15.37223817253543,4.958078043357579
1485,2210913.0,67.27,14.608916562656141,4.223470431430189
1486,2810977.0,17.49,14.849043023461743,2.9172300453990334
1487,955638.0,5.97,13.770135505656256,1.9416152247724325
1488,1853302.0,23.65,14.43248001051824,3.204776900488699
1489,3569873.0,128.69,15.088040859015322,4.86514698734765
1490,880942.0,5.42,13.688748203619785,1.8594181177018698
1491,664539.0,18.33,13.40685035095957,2.9616582932202395
1492,1434747.0,9.09,14.176499781998562,2.3115448343655176
1493,1052734.0,20.29,13.86690209752561,3.058237478905388
1494,1083713.0,26.33,13.89590458853208,3.3079849999399764
1495,788925.0,17.53,13.578427805822393,2.9193910402972683
1496,422133.0,2.94,12.95307807815943,1.3711807233098425
1497,609376.0,14.6,13.320192402780144,2.747270914255491
1498,448676.0,3.13,13.014058531457053,1.4182774069729414
1499,2438280.0,37.56,14.706803840790146,3.652215469742345
1500,3019187.0,107.15,14.920498479025726,4.683519152399068
1501,393493.0,11.81,12.88282109894698,2.550226115908643
1502,1147582.0,8.0,13.95316854945575,2.1972245773362196
1503,641106.0,4.13,13.370951648649166,1.6351056591826783
1504,2766556.0,61.72,14.833114144758872,4.138680376042152
1505,1362715.0,35.98,14.124990325064742,3.610377225958979
1506,9806639.0,313.83,16.098570265227146,5.752032810604912
1507,1223076.0,7.77,14.016880372622003,2.1713368063840917
1508,661595.0,4.26,13.402410376724127,1.6601310267496185
1509,898130.0,5.64,13.708071216377663,1.8931119634883424
1510,1799359.0,11.82,14.402941604085974,2.551006451492524
1511,543125.0,3.47,13.205096616196876,1.4973884086254776
1512,715914.0,4.55,13.48131672381179,1.713797927758343
1513,818336.0,17.64,13.615029511184341,2.925309809257445
1514,312563.0,2.18,12.652564527189936,1.1568811967920856
1515,787426.0,10.97,13.576525946972463,2.482403519569882
1516,610711.0,22.89,13.322380768600622,3.173459961337718
1517,540292.0,3.31,13.199866863982916,1.4609379041156565
1518,591249.0,8.98,13.28999421878828,2.300583090323373
1519,1135402.0,27.81,13.942498211955892,3.360722549096437
1520,824483.0,14.87,13.622513015093073,2.7644305345383176
1521,2052896.0,54.93,14.53476252426027,4.024100908833496
1522,1029212.0,30.69,13.844304990479793,3.4560011737028296
1523,698969.0,4.17,13.457363101839988,1.6428726885203377
1524,2127903.0,37.03,14.570648015644105,3.638375321940168
1525,2449644.0,39.45,14.711453674063003,3.700066643504501
1526,7890842.0,158.48,15.881213531221096,5.071918522513154
1527,707419.0,15.18,13.469379827901212,2.7837759116303458
1528,522229.0,3.3,13.16586338285018,1.4586150226995167
1529,2002279.0,71.08,14.509797089217646,4.277776613300082
1530,2755115.0,17.08,14.828970104945908,2.89480635496403
1531,962457.0,5.99,13.777245707828346,1.944480556245719
1532,2408523.0,15.42,14.69452466971109,2.7985001040242823
1533,1821380.0,11.51,14.415105562525266,2.5265283244788197
1534,2636908.0,67.71,14.785117955828335,4.229894749042985
1535,949123.0,6.37,13.763294732912978,1.9974177062012453
1536,1138343.0,7.65,13.945085132699614,2.157559320943788
1537,1067618.0,7.44,13.880941493281831,2.132982308607866
1538,497991.0,3.47,13.11833929162073,1.4973884086254776
1539,843317.0,5.29,13.64509939005212,1.8389610707123492
1540,2109822.0,13.52,14.562114615677677,2.67552700939665
1541,2204020.0,15.37,14.605793977340221,2.7954503913830435
1542,1697487.0,10.7,14.34466006917056,2.4595888418037104
1543,2814155.0,70.51,14.850172952220106,4.2698373000603045
1544,194839.0,1.38,12.17993398792048,0.8671004876833833
1545,1186165.0,23.06,13.98623681501863,3.180550710546533
1546,1076389.0,31.47,13.889123407565052,3.4803165861147547
1547,1883864.0,49.18,14.448836075500072,3.9156165409382764
1548,455153.0,3.17,13.028391102206363,1.4279160358107101
1549,415975.0,6.98,12.938382845271443,2.0769384114617173
1550,1200287.0,16.44,13.998072085962836,2.8587664184808337
1551,951315.0,5.99,13.765601568142776,1.944480556245719
1552,575602.0,3.57,13.263173465934512,1.5195132049061133
1553,1549490.0,43.77,14.253437047867806,3.8015382722528743
1554,1001261.0,6.36,13.816771762311612,1.9960599327407849
1555,1174094.0,6.99,13.976008196028195,2.0781907597781832
1556,823222.0,5.05,13.620982402858997,1.80005827204275
1557,1028341.0,38.45,13.843458354494825,3.6750340472918834
1558,1768692.0,11.82,14.385751413706002,2.551006451492524
1559,728989.0,4.32,13.499415293475586,1.6714733033535532
1560,1481282.0,31.92,14.20841916209843,3.494080375808869
1561,1230679.0,7.94,14.023077420114266,2.190535589185423
1562,2585176.0,17.84,14.765304535534147,2.935982269148217
1563,926733.0,6.18,13.739421856229468,1.9712993830601329
1564,791370.0,5.36,13.581522163339892,1.8500283773520307
1565,654454.0,16.8,13.391558107193736,2.8791984572980396
1566,765256.0,16.43,13.547967004103294,2.8581928595319295
1567,1758719.0,45.6,14.380096829695958,3.8416005411316
1568,1081044.0,25.75,13.893438723877027,3.2865344733420154
1569,498745.0,3.48,13.119852227103925,1.4996230464268938
1570,415586.0,2.9,12.937447257640981,1.3609765531356006
1571,785659.0,8.53,13.574279407851408,2.254444717666111
1572,2507311.0,35.56,14.73472182093268,3.5989547465859495
1573,2223032.0,46.25,14.614383037640469,3.855452653939752
1574,2588948.0,36.48,14.766762559814275,3.6238074573702215
1575,1947827.0,73.48,14.48222546359844,4.310530632968812
1576,3911266.0,147.16,15.179371920392345,4.998292770897869
1577,1712406.0,30.1,14.353410541074519,3.4372078191851885
1578,2083584.0,14.53,14.549600525748742,2.7427736371605955
1579,1468468.0,9.9,14.199730919421826,2.388762789235098
1580,2802927.0,17.74,14.846175143052834,2.930660276810276
1581,692102.0,4.82,13.447490067454284,1.7613002617433464
1582,1185118.0,7.62,13.98535374945035,2.154085084675602
1583,2045312.0,77.14,14.531061391981847,4.358502089626924
1584,3614274.0,31.97,15.100401840211164,3.49559805708364
1585,3149327.0,115.24,14.96269965470969,4.755657019262028
1586,1089351.0,6.7,13.901093582010017,2.0412203288596382
1587,1119314.0,19.11,13.928227449020477,3.001217203784561
1588,1699536.0,64.86,14.34586641899047,4.187531276948218
1589,2007589.0,67.24,14.512445555678584,4.223030903183424
1590,1079537.0,24.64,13.892043729799608,3.2441536320524693
1591,2306446.0,45.21,14.65121880317709,3.833196224882175
1592,3062345.0,43.84,14.934691846856465,3.8031005982039594
1593,1115020.0,17.4,13.924383796779715,2.91235066461494
1594,2093011.0,51.17,14.554114734808739,3.9545076170343014
1595,9706705.0,236.34,16.08832754481424,5.469493712236993
1596,688491.0,4.27,13.44225897762074,1.6620303625532709
1597,3715817.0,101.64,15.128109400321385,4.631227720307381
1598,1025240.0,34.28,13.84043826486903,3.5633162311385904
1599,241108.0,1.53,12.393004392381723,0.928219302739429
1600,704724.0,4.58,13.465562934774969,1.7191887763932197
1601,621390.0,7.34,13.339715792411672,2.1210632163706555
1602,3967770.0,83.55,15.193715034027969,4.4373430753445895
1603,10025450.0,243.13,16.12063751767617,5.4977008702979075
1604,2999069.0,18.13,14.913812798572451,2.9512577834521614
1605,5973485.0,52.49,15.602841234552063,3.979494720543159
1606,1031313.0,6.57,13.84634427531141,2.0241930674493576
1607,2069163.0,13.18,14.542655218931927,2.6518325211039815
1608,6905825.0,157.13,15.747875961132474,5.063417479535225
1609,1700173.0,10.89,14.346241156729915,2.4756977107026903
1610,4092543.0,25.76,15.224677339544098,3.286908235260028
1611,1072500.0,41.74,13.885503862184807,3.755135249891002
1612,5600945.0,190.17,15.538446070009982,5.253163084540927
1613,3452648.0,111.12,15.054652320466854,4.719569726296587
1614,2517411.0,55.2,14.738741947651093,4.028916756899646
1615,1382032.0,35.58,14.139066161461715,3.5995016429627196
1616,1772182.0,11.08,14.387722677952558,2.4915511925066687
1617,2341558.0,69.72,14.666327504811237,4.258728418329388
1618,4126069.0,91.09,15.23283593805352,4.522766359733276
1619,0.0,0.35,0.0,0.30010459245033816
1620,3962192.0,98.57,15.192308217825532,4.600860914399993
1621,2636113.0,85.3,14.784816421013856,4.457829598089382
1622,2820071.0,65.32,14.852272974503256,4.1944915108270395
1623,1410918.0,19.3,14.15975182309219,3.0106208860477417
1624,2837589.0,23.23,14.858465658330463,3.1875915348284343
1625,798735.0,9.95,13.590785757133734,2.3933394562625097
1626,952177.0,5.92,13.76650727108581,1.9344157696295783
1627,1529309.0,26.45,14.24032721125422,3.3123661679555396
1628,445232.0,12.26,13.006353019625697,2.5847519847577165
1629,3087318.0,21.52,14.942813634718165,3.1144038032714896
1630,1039484.0,7.56,13.854235956161661,2.1471001901536506
1631,3599369.0,104.45,15.096269388112052,4.658236906924784
1632,1062869.0,7.06,13.87648335445499,2.0869135565185366
1633,305648.0,2.01,12.630192663735505,1.1019400787607843
1634,666564.0,4.15,13.409892938226802,1.6389967146756448
1635,1266387.0,8.06,14.051679311824955,2.203869120054888
1636,1642665.0,39.1,14.311831089683144,3.6913763343125234
1637,1081702.0,24.87,13.894047209026757,3.2530839961979376
1638,3046719.0,100.27,14.929576160079463,4.617790217344194
1639,2369788.0,60.11,14.678311479612084,4.1126755189068245
1640,4328527.0,30.18,15.280738088370653,3.4397768636296306
1641,820485.0,19.27,13.617652126600106,3.0091419604639085
1642,3635403.0,33.78,15.106230804452107,3.549042508926137
1643,1436354.0,28.39,14.17761921252252,3.380654480430826
1644,5160010.0,91.76,15.45644926923842,4.530015512387331
1645,1630474.0,11.37,14.304381941373938,2.5152741864043966
1646,1384705.0,14.39,14.140998400701953,2.733717947850788
1647,1490806.0,49.15,14.214828142041739,3.9150185144079446
1648,1621055.0,15.47,14.298588346697281,2.8015405441895487
1649,1238491.0,35.71,14.029405068463964,3.603049197508743
1650,1434507.0,30.66,14.176332491244054,3.4550540544528663
1651,4990379.0,149.05,15.42302261713287,5.010968571886377
1652,568345.0,3.79,13.250485667173313,1.5665304114228238
1653,748368.0,14.99,13.525651450824544,2.771963526845863
1654,1527277.0,52.95,14.23899762395011,3.9880576917041437
1655,980395.0,5.88,13.79571185066041,1.9286186519452522
1656,612253.0,3.96,13.324902508071961,1.601405740736836
1657,2508322.0,93.04,14.73512496032129,4.543720223671869
1658,589512.0,3.99,13.287052051303347,1.6074359097634274
1659,904078.0,11.41,13.714672024936615,2.5185025992165158
1660,1523508.0,10.62,14.236526784840402,2.4527277514237653
1661,915300.0,10.82,13.72700825191024,2.469793011977952
1662,1453110.0,9.47,14.189217333302844,2.3485140248824456
1663,734828.0,24.18,13.507393098065828,3.2260500286162013
1664,3181178.0,119.32,14.972762440760794,4.79015486020153
1665,884493.0,4.81,13.69277100906547,1.7595805708638197
1666,1391664.0,51.83,14.146011429993475,3.9670792111762245
1667,4458992.0,147.69,15.310433513749668,5.001863601709132
1668,732772.0,15.24,13.504591246685099,2.787477334733532
1669,6234057.0,167.31,15.645538043083913,5.125807517138075
1670,3794186.0,28.54,15.148980716612492,3.3857452771032337
1671,722090.0,4.51,13.489906448713906,1.706564623164823
1672,12438379.0,312.59,16.3362974117149,5.748086400212725
1673,694579.0,4.32,13.451062625327324,1.6714733033535532
1674,2581636.0,18.0,14.763934251814272,2.9444389791664403
1675,94186.0,0.66,11.453037446794708,0.506817602368452
1676,2084275.0,54.14,14.54993211070627,4.0098754055956505
1677,898989.0,5.78,13.709027189921368,1.9139771019523042
1678,680351.0,4.21,13.430365590278091,1.6505798557652755
1679,1524027.0,26.71,14.236867387763365,3.321793358874887
1680,2660614.0,47.42,14.794067857042105,3.8799129515099127
1681,702767.0,4.38,13.462782102101373,1.682688374173693
1682,1784423.0,12.99,14.394606232044923,2.63834278867739
1683,491895.0,15.27,13.106022591016275,2.7893229212309465
1684,304982.0,7.28,12.628011316331227,2.1138429683971687
1685,764906.0,11.48,13.547509536791157,2.5241273629412815
1686,977150.0,6.81,13.79239647384203,2.0554049638515948
1687,6830694.0,51.93,15.736936983324696,3.9689702858698963
1688,11237061.0,316.9,16.234727980361694,5.761736867916757
1689,995174.0,6.23,13.810673880072747,1.9782390361706734
1690,908432.0,5.92,13.719476416162692,1.9344157696295783
1691,1549562.0,50.93,14.253483513660278,3.9498966578562276
1692,459628.0,2.77,13.038174921312509,1.3270750014599193
1693,1308570.0,47.91,14.084446260084029,3.8899818745512658
1694,1576372.0,25.62,14.270637196523726,3.2816628129669656
1695,1531268.0,23.58,14.241607361361458,3.201933104137889
1696,1721208.0,27.9,14.358537508842973,3.3638415951183864
1697,5313468.0,126.03,15.485755475581952,4.844423279035369
1698,1728794.0,12.05,14.362935191991085,2.5687881337687024
1699,6762769.0,65.14,15.726943127402697,4.191773707553646
1700,2008298.0,13.71,14.51279865309107,2.688527534613346
1701,1922953.0,12.5,14.469373103327968,2.6026896854443837
1702,6126156.0,202.65,15.628078194515275,5.316402834094422
1703,955659.0,27.45,13.770157480240034,3.34814816057234
1704,1376925.0,46.36,14.135364036252222,3.8577779905757503
1705,903334.0,8.0,13.713848749204523,2.1972245773362196
1706,539289.0,3.53,13.198008738598238,1.5107219394949425
1707,1224554.0,19.57,14.018088070658017,3.0238337036648657
1708,1281960.0,28.35,14.063901494783169,3.3792925462741055
1709,308502.0,6.19,12.639486846753554,1.9726911717329554
1710,2147013.0,14.97,14.579588597566254,2.770711962226921
1711,13059684.0,394.6,16.385040562072984,5.980403599748557
1712,542140.0,15.2,13.20328139419074,2.785011242238338
1713,748040.0,16.3,13.52521306828867,2.8507065015037334
1714,860944.0,5.51,13.665785902159284,1.873339456220478
1715,666336.0,16.18,13.409550827550664,2.8437459165561094
1716,3595842.0,70.5,15.095289013998737,4.269697449699962
1717,3562806.0,51.47,15.08605927528475,3.9602415776986204
1718,2957466.0,18.47,14.899843716699731,2.968874819384108
1719,1487706.0,9.83,14.212746566383979,2.382320061012899
1720,1011870.0,6.47,13.827311650348781,2.010894999144726
1721,2439061.0,43.57,14.70712409712917,3.7970609869584644
1722,3646976.0,83.68,15.109409163217599,4.4388794462666645
1723,4314846.0,28.03,15.277572424165347,3.3683297780365384
1724,2873504.0,95.26,14.8710430969667,4.567052863874963
1725,1839508.0,27.87,14.425009246148866,3.3628029936748436
1726,1324623.0,8.04,14.09663920354621,2.201659174404085
1727,1055435.0,6.71,13.8694645096619,2.0425181875752383
1728,400358.0,2.68,12.900116923577812,1.3029127521808397
1729,701440.0,4.72,13.460892069499348,1.7439688053917064
1730,577497.0,3.88,13.266460258168626,1.5851452198650557
1731,671338.0,28.47,13.417029504470515,3.3833727967496032
1732,3962332.0,63.08,15.192343551169133,4.160132302760104
1733,664754.0,4.32,13.40717383070165,1.6714733033535532
1734,969205.0,22.55,13.784232458578066,3.159125820462427
1735,4244563.0,27.33,15.261149663383154,3.3439213138424253
1736,1082276.0,6.93,13.894577713017979,2.0706530356467567
1737,1611939.0,9.96,14.292948980512325,2.3942522815198695
1738,7007766.0,143.33,15.762529663328753,4.972102344379472
1739,1126078.0,7.48,13.93425224507859,2.1377104498038118
1740,758907.0,16.71,13.539635836909772,2.8741294517947424
1741,920082.0,6.71,13.732219162347183,2.0425181875752383
1742,1654355.0,10.63,14.318922367197892,2.453587966530573
1743,2527669.0,46.38,14.74280848775338,3.8582001987306396
1744,3949025.0,132.32,15.188979524192415,4.8927522534395385
1745,728899.0,4.65,13.499291827370305,1.7316555451583497
1746,3187964.0,120.13,14.974893340161964,4.796864349028711
1747,923846.0,24.14,13.736301752497624,3.2244602031621015
1748,1248012.0,7.64,14.037063244523923,2.1564025828159643
1749,1300934.0,8.36,14.078593794678497,2.2364452904895007
1750,2858873.0,113.3,14.865938398979658,4.738826570800765
1751,847956.0,18.12,13.6505852059412,2.9507349076232554
1752,4473798.0,84.59,15.313748493782498,4.4495684538935185
1753,1216580.0,45.3,14.011555023452692,3.835141961092188
1754,1555345.0,9.99,14.257208586882815,2.39698576841553
1755,2591821.0,94.76,14.76787166125671,4.561845061249718
1756,837613.0,18.73,13.638312652820938,2.982140320034524
1757,1278823.0,34.2,14.061451463586334,3.5610460826040513
1758,2017304.0,77.34,14.517273020179822,4.361058328237685
1759,3010568.0,109.9,14.917639655404752,4.7086288943563215
1760,703007.0,4.4,13.463123550528906,1.6863989535702288
1761,642745.0,3.93,13.373504901849339,1.5953389880545987
1762,2396927.0,54.22,14.689698475418451,4.011325206502009
1763,627161.0,3.98,13.348960159448191,1.6054298910365616
1764,1249005.0,7.48,14.037858592939251,2.1377104498038118
1765,27898716.0,473.63,17.14409126007114,6.162535553129082
1766,645419.0,3.84,13.377656546654107,1.5769147207285403
1767,1392087.0,8.77,14.146315336269108,2.2793164660546914
1768,1289420.0,8.44,14.069703838370982,2.244955980157409
1769,4023505.0,26.72,15.207664219806183,3.3221541743217022
1770,922854.0,5.64,13.735227404719351,1.8931119634883424
1771,1042637.0,6.54,13.857264597995135,2.020222182019865
1772,5538065.0,200.68,15.527155900301834,5.306682282879664
1773,2293337.0,66.96,14.645518956123068,4.2189192968037315
1774,2473358.0,54.41,14.7210877037801,4.014760082879258
1775,678646.0,4.14,13.427856389175561,1.6370530794670737
1776,987989.0,14.36,13.803427855221292,2.731766727719526
1777,3152385.0,109.11,14.96367018439099,4.7014798661255
1778,132105.0,0.92,11.791359909615213,0.6523251860396901
1779,1691639.0,52.38,14.341209030552971,3.9774361439763783
1780,1027168.0,6.54,13.842317032334709,2.020222182019865
1781,3531998.0,57.07,15.07737455758024,4.061649179383958
1782,548215.0,3.49,13.214424648853218,1.501852701754163
1783,969987.0,24.23,13.785038979269022,3.2280337626529665
1784,2945098.0,85.59,14.89565299080162,4.46118433545971
1785,1039584.0,6.44,13.854332153018984,2.0068708488450007
1786,746422.0,17.72,13.523047742617146,2.929592471049446
1787,1851506.0,72.93,14.431510460046994,4.3031186995690085
1788,868366.0,25.79,13.674369715342985,3.2880286835565173
1789,901242.0,5.42,13.71153020056084,1.8594181177018698
1790,2591284.0,35.14,14.767664449635602,3.5874002851640823
1791,1839503.0,33.09,14.425006528028543,3.5290040861498118
1792,1100334.0,6.95,13.91112523685859,2.0731719286662407
1793,1072264.0,6.67,13.885283791556168,2.0373166153791646
1794,557875.0,3.5,13.23189199444621,1.5040773967762742
1795,10060614.0,260.57,16.124138853968105,5.566701934107833
1796,574323.0,4.0,13.260948975984434,1.6094379124341003
1797,215019.0,1.3,12.27848632603922,0.8329091229351039
1798,1036866.0,7.23,13.851714224405821,2.1077860146889784
1799,10452372.0,264.64,16.16233959193574,5.582142008672513
1800,1397080.0,27.69,14.149895617946934,3.3565486299932736
1801,976881.0,21.09,13.792121145839179,3.095125017432026
1802,723375.0,4.51,13.491684421284031,1.706564623164823
1803,2270708.0,38.99,14.635602675492988,3.688629422858727
1804,11786865.0,108.38,16.282496418687312,4.694828057918627
1805,5255822.0,262.66,15.474847162780454,5.574660394329824
1806,1476157.0,9.83,14.204953324483993,2.382320061012899
1807,2634166.0,18.36,14.784077560946026,2.963209081848431
1808,515270.0,3.09,13.152448254836285,1.4085449700547104
1809,2268627.0,14.87,14.634685801444736,2.7644305345383176
1810,1164347.0,7.53,13.967671831663338,2.143589361503588
1811,885191.0,5.87,13.693559849612544,1.927164106234258
1812,1328531.0,8.85,14.099585131208434,2.2874714551839976
1813,691348.0,4.48,13.446400040370357,1.7011051009599243
1814,855196.0,5.3,13.659087130735463,1.840549633397487
1815,927032.0,5.66,13.739744442619875,1.8961194845522977
1816,3532336.0,56.94,15.077470249517956,4.059407992341204
1817,1146328.0,7.57,13.952075220570496,2.1482677326096886
1818,783832.0,20.51,13.571951266438568,3.068517943279639
1819,2854421.0,18.39,14.864379928737229,2.9647574692545606
1820,815612.0,5.69,13.611695256741285,1.900613874140137
1821,3976355.0,100.87,15.195876379973724,4.623697490601975
1822,1154547.0,7.57,13.959219483352427,2.1482677326096886
1823,942290.0,6.18,13.756069423050858,1.9712993830601329
1824,6569677.0,203.0,15.697975378605241,5.318119993844216
1825,1145141.0,27.39,13.951039204748195,3.34603697048488
1826,397183.0,12.75,12.892154928367997,2.6210388241125804
1827,6229938.0,129.05,15.644877099383438,4.867918991894661
1828,1034018.0,6.67,13.848963709123469,2.0373166153791646
1829,868688.0,5.82,13.674740457568554,1.9198594718553708
1830,11513931.0,233.0,16.259068338346708,5.455321115357702
1831,7521264.0,106.6,15.833244899864054,4.678420647727684
1832,576638.0,3.76,13.264971699776313,1.5602476682433286
1833,1415783.0,32.85,14.16319399922715,3.521938999358284
1834,2701447.0,103.77,14.80929848351539,4.651767471364874
1835,2023852.0,40.58,14.52051367829342,3.727619282429867
1836,1817406.0,54.83,14.41292131789218,4.022311359322269
1837,475308.0,3.47,13.071720397832044,1.4973884086254776
1838,537740.0,3.43,13.195132310588248,1.4883995840570443
1839,3326449.0,22.0,15.017416227237948,3.1354942159291497
1840,1692851.0,19.64,14.341925238510802,3.027230940613362
1841,671077.0,4.18,13.416640653609287,1.6448050562713916
1842,501165.0,3.21,13.124692662512262,1.43746264769429
1843,892634.0,6.22,13.701933041701416,1.9768549529047348
1844,2213224.0,13.99,14.609961285803491,2.7073833121145063
1845,629421.0,4.01,13.352557216925941,1.6114359150967734
1846,1307402.0,8.12,14.083553284788698,2.21046980408624
1847,654715.0,4.13,13.391956832804766,1.6351056591826783
1848,738955.0,4.9,13.512993658238958,1.7749523509116738
1849,4786161.0,108.52,15.38123939560305,4.696107180980193
1850,1976664.0,67.17,14.496921639135122,4.222004585374694
1851,1088926.0,25.71,13.900703365692095,3.2850380271218693
1852,1001640.0,6.61,13.817150212994969,2.0294631718735947
1853,1390585.0,9.15,14.145235798999655,2.3174737054877963
1854,1080311.0,36.83,13.89276044626893,3.6331024386449378
1855,2197632.0,58.59,14.602891430031963,4.087487774758888
1856,408691.0,2.66,12.920717095100942,1.297463147413275
1857,814357.0,6.29,13.610155351739294,1.986503546020567
1858,1229082.0,7.84,14.021778920848774,2.179286876649552
1859,5859991.0,127.14,15.583658796364551,4.853123416210876
1860,3688261.0,68.38,15.120665902350064,4.239598641541604
1861,1334394.0,8.31,14.103988563577202,2.231089091288976
1862,1051919.0,36.66,13.8661276237608,3.628598523229006
1863,756267.0,12.36,13.536151089696826,2.5922651681085
1864,1394843.0,9.37,14.148293139027402,2.3389170222414357
1865,3354191.0,67.22,15.025721464807354,4.2227377769905
1866,651493.0,4.54,13.387023465988129,1.7119945007591924
1867,1212292.0,17.14,14.008024165569692,2.8981194446869907
1868,2709755.0,102.27,14.81236915190195,4.637346917683312
1869,1168488.0,7.29,13.971222019138391,2.1150499691472033
1870,1061713.0,6.72,13.875395141313895,2.0438143640366846
1871,694178.0,4.44,13.450485131304035,1.6937790608678513
1872,2603920.0,81.24,14.772528943908764,4.409641801706855
